Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,NOK,NOK,NOK,NOK,NOK,,,
2024-12-16,2024,12,16,Monday,50,2024-50,4.35,4.38,4.33,4.35,11540300,-0.002232285152531821,4.1935714285714285,4.341600000000001
2024-12-17,2024,12,17,Tuesday,50,2024-50,4.33,4.38,4.32,4.36,14172900,0.0022372793981142447,4.214285714285714,4.345
2024-12-18,2024,12,18,Wednesday,50,2024-50,4.39,4.43,4.26,4.27,12731600,-0.020089363574026797,4.227857142857142,4.345400000000001
2024-12-19,2024,12,19,Thursday,50,2024-50,4.28,4.35,4.28,4.31,18121200,0.009111640951243949,4.243571428571428,4.3452
2024-12-20,2024,12,20,Friday,50,2024-50,4.24,4.34,4.23,4.31,12436000,0.0,4.259285714285714,4.3462
2024-12-23,2024,12,23,Monday,51,2024-51,4.31,4.34,4.29,4.33,10854000,0.0045146290035857906,4.274285714285714,4.3486
2024-12-24,2024,12,24,Tuesday,51,2024-51,4.3,4.37,4.3,4.37,2620000,0.008988787545704868,4.296428571428572,4.351
2024-12-26,2024,12,26,Thursday,51,2024-51,4.36,4.42,4.34,4.35,6885000,-0.0044544090772713485,4.307142857142857,4.352799999999999
2024-12-27,2024,12,27,Friday,51,2024-51,4.34,4.37,4.33,4.36,9381300,0.0022372793981142447,4.323571428571428,4.3538
2024-12-30,2024,12,30,Monday,52,2024-52,4.35,4.36,4.29,4.3,8188800,-0.013392945497798459,4.325,4.3557999999999995
2024-12-31,2024,12,31,Tuesday,52,2024-52,4.31,4.32,4.27,4.31,5306300,0.00226247703886151,4.327142857142857,4.3502
2025-01-02,2025,1,2,Thursday,00,2025-00,4.34,4.36,4.3,4.34,12515800,0.0067719987951258,4.3307142857142855,4.3444
2025-01-03,2025,1,3,Friday,00,2025-00,4.31,4.38,4.3,4.36,10803600,0.004484371425191647,4.3342857142857145,4.34
2025-01-06,2025,1,6,Monday,01,2025-01,4.38,4.46,4.37,4.44,14600600,0.017857078421495087,4.34,4.3376
2025-01-07,2025,1,7,Tuesday,01,2025-01,4.55,4.57,4.5,4.51,15385500,0.015350889914601984,4.351428571428571,4.3344
2025-01-08,2025,1,8,Wednesday,01,2025-01,4.49,4.55,4.47,4.54,9214700,0.0064794718152869635,4.364285714285715,4.3324
2025-01-10,2025,1,10,Friday,01,2025-01,4.42,4.44,4.38,4.4,13624500,-0.030042943269072753,4.373571428571428,4.324
2025-01-13,2025,1,13,Monday,02,2025-02,4.31,4.37,4.3,4.35,13484000,-0.01106200276991709,4.376428571428572,4.316599999999999
2025-01-14,2025,1,14,Tuesday,02,2025-02,4.38,4.42,4.36,4.39,10196900,0.00894867923254572,4.382142857142857,4.3114
2025-01-15,2025,1,15,Wednesday,02,2025-02,4.51,4.53,4.48,4.49,25953900,0.022172842070093735,4.393571428571429,4.3096
2025-01-16,2025,1,16,Thursday,02,2025-02,4.35,4.35,4.29,4.32,30567400,-0.03687637303609481,4.39,4.304
2025-01-17,2025,1,17,Friday,02,2025-02,4.37,4.43,4.36,4.39,17200700,0.01576589026025954,4.392857142857143,4.3008
2025-01-21,2025,1,21,Tuesday,03,2025-03,4.49,4.52,4.45,4.49,18114600,0.022172842070093735,4.402142857142857,4.299
2025-01-22,2025,1,22,Wednesday,03,2025-03,4.51,4.54,4.48,4.49,13115500,0.0,4.4157142857142855,4.299600000000001
2025-01-23,2025,1,23,Thursday,03,2025-03,4.52,4.57,4.52,4.57,12342200,0.017353624815290347,4.434285714285714,4.3014
2025-01-24,2025,1,24,Friday,03,2025-03,4.42,4.44,4.36,4.39,27089700,-0.038379473458600044,4.437857142857143,4.3006
2025-01-27,2025,1,27,Monday,04,2025-04,4.43,4.44,4.33,4.38,20443700,-0.0022173276542054587,4.439285714285715,4.2994
2025-01-28,2025,1,28,Tuesday,04,2025-04,4.37,4.39,4.3,4.34,16866700,-0.008888911628401108,4.432142857142857,4.2985999999999995
2025-01-29,2025,1,29,Wednesday,04,2025-04,4.35,4.38,4.29,4.32,19272800,-0.004484371425191647,4.418571428571428,4.2982000000000005
2025-01-30,2025,1,30,Thursday,04,2025-04,4.7,4.72,4.55,4.57,55209000,0.05855865845234409,4.420714285714285,4.3022
2025-01-31,2025,1,31,Friday,04,2025-04,4.51,4.58,4.48,4.48,28612000,-0.021276702189330976,4.426428571428572,4.305
2025-02-03,2025,2,3,Monday,05,2025-05,4.43,4.57,4.42,4.5,20338300,0.004347997401573878,4.437142857142858,4.3082
2025-02-04,2025,2,4,Tuesday,05,2025-05,4.53,4.63,4.53,4.63,20212000,0.028546317201259885,4.454285714285715,4.32
2025-02-05,2025,2,5,Wednesday,05,2025-05,4.62,4.7,4.62,4.7,22158000,0.01694928009320895,4.469285714285714,4.3312
2025-02-06,2025,2,6,Thursday,05,2025-05,4.74,4.75,4.66,4.69,13925800,-0.0020833740928700717,4.4957142857142856,4.344600000000001
2025-02-07,2025,2,7,Friday,05,2025-05,4.7,4.73,4.68,4.71,14592600,0.0041753456217688,4.518571428571429,4.3574
2025-02-10,2025,2,10,Monday,06,2025-06,4.75,4.77,4.73,4.73,12247200,0.004157984598978093,4.535714285714286,4.37
2025-02-11,2025,2,11,Tuesday,06,2025-06,4.72,4.8,4.7,4.8,17587900,0.014492736102972081,4.557857142857143,4.3846
2025-02-12,2025,2,12,Wednesday,06,2025-06,4.78,4.91,4.78,4.91,25035000,0.02244902377113167,4.582142857142857,4.4012
2025-02-13,2025,2,13,Thursday,06,2025-06,4.85,4.9,4.85,4.89,21506100,-0.003991997164043526,4.617857142857143,4.417199999999999
2025-02-14,2025,2,14,Friday,06,2025-06,4.93,4.96,4.87,4.89,24233600,0.0,4.654285714285715,4.4332
2025-02-18,2025,2,18,Tuesday,07,2025-07,4.92,4.92,4.87,4.89,16837200,0.0,4.693571428571429,4.4486
2025-02-19,2025,2,19,Wednesday,07,2025-07,4.84,4.85,4.8,4.85,18498300,-0.008016091665076441,4.731428571428571,4.4644
2025-02-20,2025,2,20,Thursday,07,2025-07,4.87,4.91,4.86,4.89,18406700,0.008080868648899342,4.7542857142857144,4.4782
2025-02-21,2025,2,21,Friday,07,2025-07,4.9,4.93,4.83,4.84,20721900,-0.01002004144805091,4.78,4.4924
2025-02-24,2025,2,24,Monday,08,2025-08,4.89,4.9,4.8,4.8,13566400,-0.0080972262072877,4.801428571428572,4.5028
2025-02-25,2025,2,25,Tuesday,08,2025-08,4.84,4.91,4.82,4.89,15397200,0.018367410167858367,4.82,4.515
2025-02-26,2025,2,26,Wednesday,08,2025-08,4.85,4.88,4.79,4.8,18179800,-0.01803613311312735,4.827142857142857,4.5252
2025-02-27,2025,2,27,Thursday,08,2025-08,4.81,4.81,4.71,4.73,19011900,-0.01428569726249973,4.83,4.5336
2025-02-28,2025,2,28,Friday,08,2025-08,4.72,4.74,4.64,4.7,40079900,-0.006211100657528057,4.829285714285715,4.5404
2025-03-03,2025,3,3,Monday,09,2025-09,4.99,5.05,4.87,4.91,58126800,0.04374994361245421,4.842142857142856,4.5516
2025-03-04,2025,3,4,Tuesday,09,2025-09,4.93,4.94,4.77,4.78,46152600,-0.025948030127180943,4.840714285714285,4.56
2025-03-05,2025,3,5,Wednesday,09,2025-09,4.9,5.08,4.88,5.07,32209700,0.05942619436484331,4.852142857142858,4.576
2025-03-06,2025,3,6,Thursday,09,2025-09,5.08,5.13,5.03,5.06,31519600,-0.00193427384167566,4.864285714285714,4.590999999999999
2025-03-07,2025,3,7,Friday,09,2025-09,5.07,5.15,5.06,5.13,35615200,0.01356587465995962,4.881428571428572,4.607399999999999
2025-03-10,2025,3,10,Monday,10,2025-10,5.12,5.17,4.98,5.04,25137300,-0.017208378669179902,4.892142857142857,4.6216
2025-03-11,2025,3,11,Tuesday,10,2025-10,5.1,5.14,5.0,5.05,28341900,0.0019454687504290025,4.906428571428571,4.6352
2025-03-12,2025,3,12,Wednesday,10,2025-10,5.07,5.13,5.04,5.1,25903400,0.009708739698671698,4.921428571428571,4.6502
2025-03-13,2025,3,13,Thursday,10,2025-10,5.07,5.14,5.05,5.1,22466600,0.0,4.9399999999999995,4.665
2025-03-14,2025,3,14,Friday,10,2025-10,5.18,5.24,5.18,5.22,21499300,0.025000116966396924,4.97,4.683400000000001
2025-03-17,2025,3,17,Monday,11,2025-11,5.24,5.29,5.23,5.28,15886800,0.011256981694909296,4.997857142857143,4.7028
2025-03-18,2025,3,18,Tuesday,11,2025-11,5.26,5.37,5.26,5.31,24555800,0.00556588146708159,5.034285714285715,4.7222
2025-03-19,2025,3,19,Wednesday,11,2025-11,5.3,5.31,5.21,5.25,14042800,-0.011070058028725516,5.071428571428571,4.74
2025-03-20,2025,3,20,Thursday,11,2025-11,5.18,5.25,5.18,5.22,11463600,-0.00559703338620654,5.108571428571429,4.7556
2025-03-21,2025,3,21,Friday,11,2025-11,5.21,5.24,5.17,5.2,12022400,-0.003752418522472434,5.129285714285714,4.7694
2025-03-24,2025,3,24,Monday,12,2025-12,5.21,5.26,5.2,5.22,13389800,0.0037665522027237053,5.160714285714286,4.783
2025-03-25,2025,3,25,Tuesday,12,2025-12,5.26,5.28,5.21,5.22,9780200,0.0,5.171428571428572,4.7994
2025-03-26,2025,3,26,Wednesday,12,2025-12,5.23,5.25,5.15,5.15,11515600,-0.013133282246981515,5.1778571428571425,4.8154
2025-03-27,2025,3,27,Thursday,12,2025-12,5.14,5.16,5.07,5.1,22325800,-0.011406882797077578,5.175714285714286,4.8296
2025-03-28,2025,3,28,Friday,12,2025-12,5.19,5.21,5.1,5.11,22355400,0.0019231147122205083,5.180714285714286,4.8420000000000005
2025-03-31,2025,3,31,Monday,13,2025-13,5.08,5.18,5.08,5.16,26802400,0.011516260464042416,5.188571428571429,4.8588
2025-04-01,2025,4,1,Tuesday,13,2025-13,5.29,5.3,5.19,5.23,18968900,0.01328280901006229,5.197857142857144,4.8756
2025-04-02,2025,4,2,Wednesday,13,2025-13,5.17,5.27,5.17,5.24,14208800,0.0018726047429904469,5.207857142857143,4.8906
2025-04-03,2025,4,3,Thursday,13,2025-13,5.02,5.1,4.88,4.88,26862700,-0.06915887289469935,5.183571428571428,4.8984000000000005
2025-04-04,2025,4,4,Friday,13,2025-13,4.8,4.83,4.65,4.68,26029400,-0.04016055192655965,5.140714285714286,4.9006
2025-04-07,2025,4,7,Monday,14,2025-14,4.55,4.86,4.5,4.59,31359600,-0.020920605590744934,5.089285714285714,4.9046
2025-04-08,2025,4,8,Tuesday,14,2025-14,4.65,4.81,4.5,4.56,32364200,-0.006410174433807314,5.039999999999999,4.9082
2025-04-09,2025,4,9,Wednesday,14,2025-14,4.49,4.86,4.45,4.83,29412600,0.06021497635168038,5.012142857142856,4.918
2025-04-10,2025,4,10,Thursday,14,2025-14,4.79,4.8,4.63,4.72,21599600,-0.022312317970394013,4.977857142857144,4.925999999999999
2025-04-11,2025,4,11,Friday,14,2025-14,4.72,4.89,4.72,4.86,19300700,0.0290457072422714,4.952142857142857,4.9318
2025-04-14,2025,4,14,Monday,15,2025-15,4.86,4.94,4.85,4.88,15996800,0.004032140580852994,4.9278571428571425,4.9398
2025-04-15,2025,4,15,Tuesday,15,2025-15,4.95,5.06,4.95,5.04,24542400,0.03212855878949017,4.92,4.9506
2025-04-16,2025,4,16,Wednesday,15,2025-15,5.01,5.07,4.96,4.98,13898900,-0.011673191164196073,4.911428571428572,4.9576
2025-04-17,2025,4,17,Thursday,15,2025-15,5.04,5.08,5.01,5.01,16342200,0.005905627769400512,4.904285714285714,4.9638
2025-04-21,2025,4,21,Monday,16,2025-16,4.98,5.04,4.92,4.97,14968500,-0.00782784622962751,4.890714285714286,4.9694
2025-04-22,2025,4,22,Tuesday,16,2025-16,5.14,5.19,5.12,5.17,21369300,0.041420161502390584,4.886428571428572,4.978599999999999
2025-04-23,2025,4,23,Wednesday,16,2025-16,5.18,5.24,5.16,5.2,26687300,0.005681744876439909,4.883571428571429,4.988
2025-04-24,2025,4,24,Thursday,16,2025-16,4.85,4.86,4.63,4.76,71796700,-0.08474577513690684,4.875,4.9872000000000005
2025-04-25,2025,4,25,Friday,16,2025-16,4.85,4.89,4.84,4.89,20965700,0.02674899550223686,4.89,4.9868
2025-04-28,2025,4,28,Monday,17,2025-17,4.82,4.86,4.8,4.81,16937000,-0.016032085819093433,4.905714285714287,4.9852
2025-04-29,2025,4,29,Tuesday,17,2025-17,4.82,4.9,4.82,4.87,16213900,0.012219901744494166,4.9278571428571425,4.9848
2025-04-30,2025,4,30,Wednesday,17,2025-17,4.83,4.89,4.8,4.89,13928300,0.004024224058738923,4.932142857142857,4.9848
2025-05-01,2025,5,1,Thursday,17,2025-17,4.89,4.95,4.89,4.89,12679400,0.0,4.944285714285714,4.9856
2025-05-02,2025,5,2,Friday,17,2025-17,4.92,4.97,4.9,4.96,16021800,0.014028038525059516,4.951428571428571,4.987
2025-05-05,2025,5,5,Monday,18,2025-18,4.94,5.0,4.94,4.95,19450700,-0.0007977607310165613,4.956428571428572,4.989199999999999
2025-05-06,2025,5,6,Tuesday,18,2025-18,4.95,5.0,4.95,4.97,17045900,0.00399208454546196,4.951428571428571,4.9925999999999995
2025-05-07,2025,5,7,Wednesday,18,2025-18,4.93,5.01,4.93,5.0,17820900,0.005964172977120263,4.952857142857142,4.9948
2025-05-08,2025,5,8,Thursday,18,2025-18,4.98,5.0,4.93,4.97,19405200,-0.005928812513739334,4.95,4.9982
2025-05-09,2025,5,9,Friday,18,2025-18,5.02,5.05,4.99,5.03,16115500,0.011928345954240305,4.954285714285715,5.0042
2025-05-12,2025,5,12,Monday,19,2025-19,5.1,5.14,5.07,5.14,20136100,0.021610947250441992,4.952142857142857,5.013
2025-05-13,2025,5,13,Tuesday,19,2025-19,5.11,5.16,5.11,5.12,12144000,-0.0038461274559165037,4.946428571428571,5.0172
2025-05-14,2025,5,14,Wednesday,19,2025-19,5.13,5.15,5.03,5.03,18986700,-0.01737449078010167,4.965714285714285,5.0222
2025-05-15,2025,5,15,Thursday,19,2025-19,5.06,5.14,5.05,5.13,15721300,0.019646419019975214,4.982857142857142,5.0234000000000005
2025-05-16,2025,5,16,Friday,19,2025-19,5.11,5.14,5.08,5.13,11119400,0.0,5.005714285714285,5.0248
2025-05-19,2025,5,19,Monday,20,2025-20,5.12,5.19,5.12,5.18,11782800,0.009633844242942002,5.027857142857143,5.0258
2025-05-20,2025,5,20,Tuesday,20,2025-20,5.2,5.26,5.19,5.25,13727400,0.013358778450353714,5.053571428571429,5.03
2025-05-21,2025,5,21,Wednesday,20,2025-20,5.26,5.32,5.21,5.28,29625900,0.0056497693274939476,5.081428571428572,5.0346
2025-05-22,2025,5,22,Thursday,20,2025-20,5.28,5.34,5.27,5.3,13117000,0.0037452923129319693,5.105714285714286,5.0386
2025-05-23,2025,5,23,Friday,20,2025-20,5.22,5.3,5.21,5.28,12311700,-0.003731317438412818,5.1292857142857144,5.042199999999999
2025-05-27,2025,5,27,Tuesday,21,2025-21,5.39,5.39,5.32,5.35,17753800,0.013108523095261893,5.156428571428571,5.0447999999999995
2025-05-28,2025,5,28,Wednesday,21,2025-21,5.36,5.37,5.3,5.33,10924800,-0.003696832301330666,5.180000000000001,5.0458
2025-05-29,2025,5,29,Thursday,21,2025-21,5.32,5.35,5.26,5.29,13198400,-0.00742109916175393,5.202857142857143,5.0454
2025-05-30,2025,5,30,Friday,21,2025-21,5.16,5.18,5.12,5.16,18861200,-0.024299077043869133,5.212142857142857,5.0436
2025-06-02,2025,6,2,Monday,22,2025-22,5.17,5.26,5.16,5.25,13350300,0.01724135223720258,5.22,5.0442
2025-06-03,2025,6,3,Tuesday,22,2025-22,5.21,5.3,5.2,5.28,16226500,0.0056497693274939476,5.231428571428571,5.0458
2025-06-04,2025,6,4,Wednesday,22,2025-22,5.32,5.39,5.32,5.35,12053900,0.013108523095261893,5.2542857142857144,5.0484
2025-06-05,2025,6,5,Thursday,22,2025-22,5.38,5.41,5.31,5.33,14500600,-0.003696832301330666,5.268571428571429,5.0506
2025-06-06,2025,6,6,Friday,22,2025-22,5.36,5.38,5.34,5.35,9334600,0.0037105495808769096,5.284285714285714,5.0546
2025-06-09,2025,6,9,Monday,23,2025-23,5.34,5.38,5.31,5.37,8572000,0.0036969214245781146,5.297857142857143,5.06
2025-06-10,2025,6,10,Tuesday,23,2025-23,5.35,5.36,5.28,5.29,7443600,-0.014732951763548163,5.300714285714286,5.063599999999999
2025-06-11,2025,6,11,Wednesday,23,2025-23,5.29,5.29,5.21,5.22,11214200,-0.013084111475717752,5.296428571428572,5.0648
2025-06-12,2025,6,12,Thursday,23,2025-23,5.23,5.29,5.22,5.26,14290800,0.007575796316541705,5.293571428571428,5.0654
2025-06-13,2025,6,13,Friday,23,2025-23,5.16,5.18,5.11,5.13,15360700,-0.02443610095817772,5.282857142857144,5.0632
2025-06-16,2025,6,16,Monday,24,2025-24,5.2,5.32,5.2,5.24,15756000,0.02119464313667563,5.275,5.070399999999999
2025-06-17,2025,6,17,Tuesday,24,2025-24,5.2,5.21,5.08,5.09,20993000,-0.028301961458940705,5.257857142857143,5.0786
2025-06-18,2025,6,18,Wednesday,24,2025-24,5.09,5.13,5.06,5.11,12936100,0.003883468240476251,5.245,5.0889999999999995
2025-06-20,2025,6,20,Friday,24,2025-24,5.12,5.14,5.04,5.07,12966600,-0.007736890512367589,5.238571428571428,5.0992
2025-06-23,2025,6,23,Monday,25,2025-25,4.98,5.13,4.98,5.11,19214500,0.007797216724465983,5.228571428571429,5.1048
2025-06-24,2025,6,24,Tuesday,25,2025-25,5.16,5.22,5.12,5.14,17141500,0.005802667884275747,5.218571428571429,5.1132
2025-06-25,2025,6,25,Wednesday,25,2025-25,5.14,5.15,5.09,5.11,15345600,-0.005769191183874756,5.201428571428571,5.1182
2025-06-26,2025,6,26,Thursday,25,2025-25,4.99,5.12,4.98,5.1,24893700,-0.0019342226280918418,5.1850000000000005,5.1226
2025-06-27,2025,6,27,Friday,25,2025-25,5.1,5.12,5.06,5.11,17806900,0.0019379710956377583,5.167857142857144,5.124
2025-06-30,2025,6,30,Monday,26,2025-26,5.09,5.14,5.07,5.12,20788700,0.0019342226280918418,5.1499999999999995,5.1268
2025-07-01,2025,7,1,Tuesday,26,2025-26,5.1,5.18,5.1,5.17,17800300,0.009652536246925303,5.1414285714285715,5.13
2025-07-02,2025,7,2,Wednesday,26,2025-26,5.15,5.16,5.12,5.14,8361800,-0.0057361901965456985,5.135714285714285,5.1334
2025-07-03,2025,7,3,Thursday,26,2025-26,5.05,5.13,5.05,5.13,9475100,-0.0019229710055027605,5.126428571428572,5.1326
2025-07-07,2025,7,7,Monday,27,2025-27,5.1,5.15,5.05,5.07,24297400,-0.011560705992632037,5.122142857142857,5.13
2025-07-08,2025,7,8,Tuesday,27,2025-27,5.1,5.15,5.06,5.09,17965500,0.0038986083622329915,5.111428571428571,5.1366
2025-07-09,2025,7,9,Wednesday,27,2025-27,5.12,5.13,4.98,5.04,17410400,-0.009708764223857802,5.107857142857142,5.139600000000001
2025-07-10,2025,7,10,Thursday,27,2025-27,5.03,5.06,4.99,5.0,13008500,-0.007843083125808947,5.1,5.143400000000001
2025-07-11,2025,7,11,Friday,27,2025-27,4.93,4.94,4.9,4.93,25149000,-0.01581026199119484,5.090000000000001,5.1446000000000005
2025-07-14,2025,7,14,Monday,28,2025-28,4.92,4.94,4.82,4.83,20078600,-0.020080374943651558,5.07,5.143399999999999
2025-07-15,2025,7,15,Tuesday,28,2025-28,4.85,4.85,4.68,4.7,33502200,-0.026639357624943294,5.038571428571429,5.139600000000001
2025-07-16,2025,7,16,Wednesday,28,2025-28,4.71,4.73,4.64,4.7,22322800,0.0,5.009285714285715,5.134399999999999
2025-07-17,2025,7,17,Thursday,28,2025-28,4.73,4.76,4.7,4.73,19096300,0.006315847385918616,4.982857142857142,5.13
2025-07-18,2025,7,18,Friday,28,2025-28,4.75,4.76,4.68,4.7,21013600,-0.006276207815195556,4.953571428571428,5.1246
2025-07-21,2025,7,21,Monday,29,2025-29,4.7,4.75,4.69,4.7,14541100,0.0,4.923571428571429,5.1186
2025-07-22,2025,7,22,Tuesday,29,2025-29,4.7,4.77,4.25,4.41,85926600,-0.061052616192671105,4.869285714285715,5.1074
2025-07-23,2025,7,23,Wednesday,29,2025-29,4.33,4.49,4.33,4.47,41256000,0.01345292982651869,4.821428571428571,5.0962
2025-07-24,2025,7,24,Thursday,29,2025-29,4.36,4.43,4.27,4.29,28654500,-0.039822946073649446,4.761428571428572,5.079199999999999
2025-07-25,2025,7,25,Friday,29,2025-29,4.26,4.3,4.23,4.28,23396100,-0.002304242434611359,4.705,5.062399999999999
2025-07-28,2025,7,28,Monday,30,2025-30,4.25,4.27,4.21,4.21,15941500,-0.0161661701454332,4.642142857142857,5.046
2025-07-29,2025,7,29,Tuesday,30,2025-30,4.19,4.2,4.14,4.18,33716400,-0.007833008990524637,4.5807142857142855,5.027
2025-07-30,2025,7,30,Wednesday,30,2025-30,4.15,4.17,4.09,4.11,16816100,-0.01674633916242063,4.517142857142857,5.0066
2025-07-31,2025,7,31,Thursday,30,2025-30,4.07,4.12,4.06,4.08,17135300,-0.007299320884132654,4.456428571428572,4.9845999999999995
2025-08-01,2025,8,1,Friday,30,2025-30,4.05,4.05,4.0,4.05,23529100,-0.007352875865728303,4.400714285714286,4.9606
2025-08-04,2025,8,4,Monday,31,2025-31,4.08,4.12,4.07,4.09,19000800,0.009876533325735348,4.357142857142857,4.9368
2025-08-05,2025,8,5,Tuesday,31,2025-31,4.08,4.11,4.06,4.09,15783200,0.0,4.313571428571429,4.9126
2025-08-06,2025,8,6,Wednesday,31,2025-31,4.08,4.12,4.07,4.12,15149200,0.0073348977633189705,4.2700000000000005,4.8894
2025-08-07,2025,8,7,Thursday,31,2025-31,4.16,4.17,4.08,4.11,17414200,-0.002427124350106835,4.227857142857143,4.8646
2025-08-08,2025,8,8,Friday,31,2025-31,4.11,4.14,4.08,4.1,15554000,-0.0024331456343007485,4.185,4.84
2025-08-11,2025,8,11,Monday,32,2025-32,4.1,4.12,4.08,4.1,11063200,0.0,4.162857142857143,4.8162
2025-08-12,2025,8,12,Tuesday,32,2025-32,4.11,4.17,4.11,4.14,12397600,0.009756088483765968,4.139285714285714,4.795800000000001
2025-08-13,2025,8,13,Wednesday,32,2025-32,4.16,4.23,4.15,4.19,17927200,0.012077341146705889,4.132142857142857,4.7746
2025-08-14,2025,8,14,Thursday,32,2025-32,4.17,4.18,4.12,4.13,13570600,-0.014319795217220932,4.121428571428571,4.7516
2025-08-15,2025,8,15,Friday,32,2025-32,4.2,4.25,4.2,4.2,12638800,0.016949078180278576,4.120714285714286,4.7286
2025-08-18,2025,8,18,Monday,33,2025-33,4.16,4.27,4.16,4.25,27320100,0.011904807858458266,4.125714285714286,4.707
2025-08-19,2025,8,19,Tuesday,33,2025-33,4.26,4.29,4.21,4.21,21057400,-0.009411755730124094,4.132857142857143,4.684200000000001
2025-08-20,2025,8,20,Wednesday,33,2025-33,4.22,4.26,4.22,4.24,12740500,0.007125827244504279,4.144285714285714,4.6616
2025-08-21,2025,8,21,Thursday,33,2025-33,4.22,4.25,4.2,4.24,14912300,0.0,4.157857142857143,4.6406
2025-08-22,2025,8,22,Friday,33,2025-33,4.26,4.36,4.25,4.31,14609900,0.016509475339645308,4.173571428571429,4.6224
2025-08-25,2025,8,25,Monday,34,2025-34,4.34,4.36,4.32,4.34,9732300,0.006960605616389559,4.191428571428571,4.604
2025-08-26,2025,8,26,Tuesday,34,2025-34,4.3,4.33,4.28,4.29,19077100,-0.01152078087026076,4.203571428571428,4.587199999999999
2025-08-27,2025,8,27,Wednesday,34,2025-34,4.3,4.34,4.28,4.32,22272500,0.0069930559615649646,4.218571428571428,4.5688
2025-08-28,2025,8,28,Thursday,34,2025-34,4.3,4.32,4.28,4.29,15541200,-0.006944492735242669,4.232142857142857,4.5528
2025-08-29,2025,8,29,Friday,34,2025-34,4.27,4.31,4.26,4.3,14765300,0.0023310557041396063,4.246428571428572,4.5366
2025-09-02,2025,9,2,Tuesday,35,2025-35,4.28,4.3,4.23,4.23,16231500,-0.016279108966600786,4.252857142857143,4.5198
2025-09-03,2025,9,3,Wednesday,35,2025-35,4.39,4.45,4.35,4.38,27241800,0.03546101529339629,4.2664285714285715,4.505199999999999
2025-09-04,2025,9,4,Thursday,35,2025-35,4.49,4.61,4.48,4.6,47252100,0.050228261288466136,4.3,4.4944
2025-09-05,2025,9,5,Friday,35,2025-35,4.54,4.59,4.52,4.55,37414200,-0.010869503246587309,4.325,4.4832
2025-09-08,2025,9,8,Monday,36,2025-36,4.55,4.62,4.55,4.59,30494200,0.008791200038733793,4.349285714285714,4.473
2025-09-09,2025,9,9,Tuesday,36,2025-36,4.58,4.61,4.57,4.59,22202200,0.0,4.376428571428572,4.4626
2025-09-10,2025,9,10,Wednesday,36,2025-36,4.59,4.61,4.53,4.57,27348400,-0.004357294174649917,4.4,4.4516
2025-09-11,2025,9,11,Thursday,36,2025-36,4.57,4.62,4.56,4.62,29463900,0.010940856021790513,4.427142857142857,4.4406
2025-09-12,2025,9,12,Friday,36,2025-36,4.54,4.55,4.48,4.51,20458800,-0.023809450087017625,4.441428571428571,4.428
2025-09-15,2025,9,15,Monday,37,2025-37,4.51,4.56,4.51,4.55,26415900,0.008869170692469064,4.456428571428572,4.416399999999999
2025-09-16,2025,9,16,Tuesday,37,2025-37,4.56,4.62,4.53,4.61,30626900,0.0131868000581008,4.479285714285714,4.4072000000000005
2025-09-17,2025,9,17,Wednesday,37,2025-37,4.65,4.76,4.62,4.7,35742600,0.019522705671186635,4.506428571428572,4.3994
2025-09-18,2025,9,18,Thursday,37,2025-37,4.69,4.78,4.69,4.76,31035000,0.012766047245027501,4.54,4.3938
2025-09-19,2025,9,19,Friday,37,2025-37,4.77,4.79,4.72,4.74,36366300,-0.0042017766390675115,4.571428571428571,4.388599999999999
2025-09-22,2025,9,22,Monday,38,2025-38,4.74,4.83,4.72,4.77,36366500,0.006329158493033615,4.61,4.385400000000001
2025-09-23,2025,9,23,Tuesday,38,2025-38,4.8,4.88,4.79,4.85,40469500,0.016771472542126853,4.643571428571428,4.3858
2025-09-24,2025,9,24,Wednesday,38,2025-38,4.77,4.77,4.69,4.74,25382100,-0.022680440345851482,4.653571428571428,4.3866000000000005
2025-09-25,2025,9,25,Thursday,38,2025-38,4.68,4.73,4.65,4.68,39757500,-0.012658216387505639,4.662857142857143,4.3862
2025-09-26,2025,9,26,Friday,38,2025-38,4.66,4.67,4.63,4.66,30640200,-0.004273500354724069,4.667857142857143,4.3848
2025-09-29,2025,9,29,Monday,39,2025-39,4.68,4.73,4.66,4.7,35748600,0.008583683082144411,4.675714285714285,4.384799999999999
2025-09-30,2025,9,30,Tuesday,39,2025-39,4.71,4.82,4.71,4.81,58556200,0.02340428467625899,4.692857142857143,4.387
2025-10-01,2025,10,1,Wednesday,39,2025-39,4.8,4.85,4.78,4.82,34564600,0.0020790496883160703,4.707142857142857,4.3952
2025-10-02,2025,10,2,Thursday,39,2025-39,4.87,4.9,4.84,4.88,25862400,0.012448120465286205,4.7335714285714285,4.4034
2025-10-03,2025,10,3,Friday,39,2025-39,4.87,4.92,4.86,4.9,35659100,0.004098356651125901,4.758571428571429,4.4156
2025-10-06,2025,10,6,Monday,40,2025-40,4.93,5.05,4.92,4.95,31326200,0.010204023045831345,4.782857142857144,4.429
2025-10-07,2025,10,7,Tuesday,40,2025-40,4.99,5.09,4.97,5.07,39651200,0.024242498387905043,4.809285714285714,4.4462
2025-10-08,2025,10,8,Wednesday,40,2025-40,5.1,5.21,5.09,5.17,50789500,0.019723846399752665,4.838571428571428,4.465999999999999
